name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories
Saxbys Coffee,2.5,32,33.7528683603387,-84.3863642365339,30303,1442019842,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Cafe Sole,5.0,1,33.7685051,-84.4021606,31136,,"[Category(name=u'Caf\xe9', alias=u'cafes')]"
Roly Poly,4.0,1,33.7123847007751,-84.3828561902046,30315,,"[Category(name=u'Soupe', alias=u'soup'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Lenny's Sub Shop,2.5,10,33.5718955993652,-84.3397445678711,30260,,"[Category(name=u'Sandwich', alias=u'sandwiches')]"
Chick-fil-A,4.0,2,33.7494253367186,-84.387418627739,30334,,"[Category(name=u'Fast Food', alias=u'hotdogs')]"
Krystal Company,2.0,11,33.6998335084798,-84.1170845708775,30038,1442264237,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Simply Delicious Bistro,5.0,1,33.7516231,-84.3989217,30313,,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Soupe', alias=u'soup'), Category(name=u'Deli', alias=u'delis')]"
La Casa,4.0,1,33.5566794153404,-84.3008610606194,30236,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
PeachDish,4.0,19,33.7873992919922,-84.3873291015625,30309,,"[Category(name=u'Livraison \xe0 domicile', alias=u'fooddeliveryservices')]"
China Spring,3.0,5,33.540485,-84.365814,30236,1442023282,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Franco Soprano's Restaurant & Bar,1.0,1,33.5711669921875,-84.3727035522461,30236,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Merkerson's Seafood,3.5,2,33.7294731140137,-84.2806930541992,30032,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Billy Bob's New Secrets,3.5,10,33.8501147925854,-84.2196632176638,30084,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Burger', alias=u'burgers')]"
Golden Sun Chinese Restaurant,3.0,12,33.8562202,-84.2087784,30084,1455566081,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Uncle Maddio's Pizza,3.5,27,33.8449551477867,-84.2550477848898,30084,,"[Category(name=u'Pizza', alias=u'pizza')]"
Old Tucker Fountain,3.0,21,33.853157,-84.214005,30084,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Hot Dog', alias=u'hotdog')]"
China Star Restaurant,3.5,10,33.86655,-84.185867,30084,1442037952,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Major League Bar & Grill,3.5,12,33.8440567083547,-84.2442208528519,30084,,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Lucky Key Chinese & Fuji Ya Japanese Restaurant,3.0,59,33.8450761470374,-84.2497245482074,30084,1442285525,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Restaurant Japonais', alias=u'japanese')]"
Kacey's Home Cooking,2.0,25,33.843838,-84.257072,30085,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Buffet', alias=u'buffets')]"
Hudson Grille,3.0,51,33.8434115007635,-84.243526160717,30084,,"[Category(name=u'Bar des sports', alias=u'sportsbars')]"
Café Raik,4.5,147,34.0016860961914,-84.0801315307617,30097,1460458040,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]"
Press and Grind,4.5,21,33.7817269,-84.3543679,30306,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Sans gluten', alias=u'gluten_free')]"
Victory Sandwich Bar,4.0,280,33.7738294154406,-84.2949870228767,30030,1442114069,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
No. 246,4.0,375,33.77550626193,-84.2953127840056,30030,1442087426,"[Category(name=u'Restaurant Italien', alias=u'italian')]"
Chai Pani Decatur,4.0,445,33.7756188,-84.3017418,30030,1442114425,"[Category(name=u'Restaurant Indien', alias=u'indpak')]"
The Comeback Sports Bar & Grill,3.0,22,33.861708,-84.187016,30084,,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Moes Southwest Grill,2.5,12,33.8503304,-84.2054596,30084,1442285529,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Las Brasas,4.0,35,33.7782897949219,-84.2952575683594,30030,1448281661,"[Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin'), Category(name=u'Restaurant P\xe9ruvien', alias=u'peruvian')]"
Melton's App & Tap,4.0,135,33.7940643860375,-84.290921336766,30033,1442374350,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Country Pepper,4.5,67,34.0592326669708,-84.0786677883604,30024,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Sun in My Belly,4.0,606,33.763973236084,-84.3165054321289,30317,1459528827,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Currylicious,4.5,194,33.974963213476,-84.0931269899011,30096,1455364120,"[Category(name=u'Restaurant Indien', alias=u'indpak')]"
Zyka,4.0,362,33.7968245,-84.2837069,30033,1442374350,"[Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant Pakistanais', alias=u'pakistani')]"
Ticonderoga Club,4.5,41,33.75658,-84.36418,30307,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Ration & Dram,4.0,98,33.7583849,-84.332198,30307,1442203552,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]"
One Eared Stag,4.0,292,33.756794705987,-84.3547915667295,30307,1442088767,"[Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Gato,4.0,194,33.7649749,-84.3332728,30307,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]"
Alma Cocina,4.0,538,33.7589989,-84.3868179,30303,1460094834,"[Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]"
Wahoo! Grill,4.0,299,33.76488,-84.31074,30030,1459989406,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Bantam Pub,4.0,177,33.7661170959473,-84.3629684448242,30312,1460125469,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pubs', alias=u'pubs')]"
Sweet Melissa's,4.0,209,33.775116,-84.295865,30030,1442264218,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Rise -n- Dine,4.0,413,33.7878963271203,-84.3263759125488,30307,1460008856,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Caf\xe9', alias=u'cafes')]"
Park Bar,4.0,237,33.75811,-84.3929214,30303,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Burger', alias=u'burgers')]"
Vortex Bar & Grill,4.0,836,33.7662727,-84.3493438,30307,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Calle Latina,4.0,127,33.7748129,-84.2949174,30030,1450081562,"[Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin'), Category(name=u'Restaurant P\xe9ruvien', alias=u'peruvian')]"
La Tavola Trattoria,4.0,324,33.7824462,-84.3549399,30306,1460308125,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Falafel King,4.0,158,33.7884487,-84.3262222,30307,1442374554,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Falafel', alias=u'falafel')]"
Superica,4.0,318,33.7565193,-84.3640518,30307,1442230983,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]"
Sapori di Napoli,4.0,140,33.773493,-84.295331,30030,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]"
Staplehouse,4.5,37,33.7540130615234,-84.3699035644531,30312,1447925450,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Teikyo Hibachi and Sushi,2.0,7,33.85549,-84.206464,30084,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]"
Ammazza,4.0,365,33.7540626525879,-84.3680038452148,30312,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan')]"
Top Spice Thai & Malaysian Cuisine,4.0,283,33.8137909770012,-84.3089586496353,30329,1458863413,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Malaysien', alias=u'malaysian')]"
Gus's World Famous Fried Chicken,4.0,178,33.7601868238715,-84.3861887514263,30303,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Poulet', alias=u'chickenshop'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
Barcelona Inman Park,4.0,649,33.7626673545157,-84.3588605289049,30307,1442095320,"[Category(name=u'Restaurant Espagnol', alias=u'spanish'), Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Bar \xe0 tapas', alias=u'tapas')]"
Raging Burrito & Taco,4.0,395,33.77442,-84.29547,30030,1460307924,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Grain,4.0,67,33.7778417067917,-84.3875497998338,30308,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Aliments crus & vivants', alias=u'raw_food')]"
Doggy Dogg,4.5,40,33.7719718,-84.2922809,30030,1448726614,"[Category(name=u'Vendeur de rue', alias=u'streetvendors'), Category(name=u'Hot Dog', alias=u'hotdog')]"
Kwan's Deli and Korean Kitchen,4.5,117,33.7610504378672,-84.3940759761963,30313,1442374654,"[Category(name=u'Deli', alias=u'delis'), Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Sweet Georgia's Juke Joint,3.5,616,33.7591758370399,-84.3876446038485,30303,1442084740,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues')]"
Herban Fix - Vegan Kitchen,4.5,88,33.7700737,-84.384973,30308,,"[Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]"
Oak Grove Market,4.0,41,33.8244651,-84.2933425,30033,1442374348,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Deli', alias=u'delis'), Category(name=u'Boucherie', alias=u'butcher')]"
Lucky's Burger & Brew Emory Village,4.0,26,33.7878653011613,-84.3263189122081,30307,1460250954,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine')]"
Makan,4.0,186,33.7766244140561,-84.2967249779098,30030,1442201389,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Ramen', alias=u'ramen')]"
Five Bucks Cafe,3.0,2,33.8487055458533,-84.2243461046529,30084,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Pizza', alias=u'pizza')]"
Cakes & Ale,3.5,294,33.7743951,-84.2954708,30030,1442006633,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Bar', alias=u'bars')]"
Candler Park Market,4.5,77,33.7651100158691,-84.3336563110352,30307,,"[Category(name=u'Supermarch\xe9', alias=u'grocery'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine'), Category(name=u'Deli', alias=u'delis')]"
Louisiana Bistreaux,4.5,213,33.6592445,-84.4342194,30344,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun')]"
9th Ave Street Food,5.0,9,33.772865,-84.378005,30308,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Stand de nourriture', alias=u'foodstands')]"
Serpas True Food,4.0,430,33.7570261571587,-84.3660265591654,30312,1442028932,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Callie's Hot Little Biscuit,4.0,48,33.7825684287847,-84.3546417153083,30306,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Bartaco Inman Park,4.0,108,33.7626247,-84.3582753,30307,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Flying Biscuit Cafe,4.0,722,33.7819999,-84.38015,30309,1455809839,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Caf\xe9', alias=u'cafes')]"
Wisteria,4.0,435,33.7668198792995,-84.3528479977445,30307,1442374566,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Avellino's Pizza,4.0,116,33.765392,-84.308212,30030,1442015121,"[Category(name=u'Pizza', alias=u'pizza')]"
Hong Kong,4.5,32,34.0001130708037,-84.071328677237,30043,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
YEAH! Burger,4.0,509,33.7827517,-84.3542355,30306,1460080191,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Sans gluten', alias=u'gluten_free')]"
Busy Bee Cafe,4.0,309,33.7544898986816,-84.4140319824219,30314,,"[Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
Tannour Grill,4.5,58,33.7859191894531,-84.4001922607422,30318,1458213381,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant Halal', alias=u'halal')]"
Colonnade Restaurant,4.0,276,33.8095565,-84.3609942,30324,1442285626,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Ribalta,4.0,130,33.7840691,-84.383522,30309,1442228220,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]"
Pacific Grill,4.5,19,33.7731209,-84.3862381,30308,,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]"
Fritti,4.0,441,33.7630332,-84.357898,30307,1442374573,"[Category(name=u'Pizza', alias=u'pizza')]"
Elmyr,4.0,283,33.763386,-84.351173,30307,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar tabac presse et PMU', alias=u'divebars')]"
Harry & Sons,4.0,272,33.7770156860352,-84.3528671264648,30306,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai')]"
Pijiu Belly,4.0,113,33.7813262939453,-84.4096298217773,30318,1448722006,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]"
Sushi Matsuya,4.0,112,33.8158872051066,-84.3129041790962,30329,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]"
Highland Bakery,4.0,965,33.76097,-84.36592,30312,1442285602,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Campagnolo,4.0,163,33.781391,-84.380943,30309,1460104199,"[Category(name=u'Restaurant Italien', alias=u'italian')]"
Yeah! Burger,4.0,824,33.78551,-84.41226,30318,1460069060,"[Category(name=u'Burger', alias=u'burgers')]"
Mali Restaurant,4.0,241,33.787554949522,-84.355720281601,30306,1442001180,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Sushi', alias=u'sushi')]"
4th & Swift,4.0,394,33.7707286392806,-84.3667602539062,30308,1460541226,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Empire State South,4.0,573,33.7811016,-84.3837163,30309,1442076992,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee')]"
White Oak Kitchen & Cocktails,4.0,340,33.7621128925414,-84.3877136707306,30303,1442104019,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine')]"
Tavernpointe,4.0,33,33.7972634514699,-84.3883429126587,30309,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
STK Atlanta,4.0,385,33.78358,-84.38293,30309,1460397758,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]"
The Original El Taco,4.0,264,33.787,-84.35597,30306,1460547386,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]"
Lure,4.0,306,33.7850036621094,-84.384521484375,30309,1460112169,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
BrickStone Cafe,4.5,26,33.7558029592037,-84.3893632292747,30303,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Gladys Knight's Signature Chicken & Waffles,3.5,1029,33.7689552307129,-84.3848724365234,30308,1442285593,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
Gio's Chicken Amalfitano,4.0,184,33.7848892211914,-84.4056625366211,30318,1442109698,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Salade', alias=u'salad')]"
La Fonda Latina,4.0,272,33.77347,-84.35714,30306,1441941286,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]"
Max Lager's Wood-Fired Grill & Brewery,3.5,410,33.7632484158214,-84.3869629111502,30308,1441981351,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Brasseur', alias=u'breweries')]"
Babette's Cafe,4.0,157,33.7705438,-84.352522,30307,1460399813,"[Category(name=u'Restaurant Fran\xe7ais', alias=u'french'), Category(name=u'Restaurant Europ\xe9en moderne', alias=u'modern_european'), Category(name=u'Salade', alias=u'salad')]"
The SOS Tiki Bar,4.0,17,33.7738122,-84.2950894,30030,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean'), Category(name=u'Restaurant Hawa\xefen', alias=u'hawaiian'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]"
King of Pops Bar & Good Grub,4.5,14,33.77222,-84.3660699,30308,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Floataway Cafe,3.5,172,33.8062290158985,-84.3438416029251,30306,1442285589,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Italien', alias=u'italian')]"
Newks Eatery,4.0,41,33.82839,-84.32913,30329,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Pizza', alias=u'pizza')]"
The Mercury,4.0,59,33.77222,-84.3660699,30308,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Grill', alias=u'steak')]"
