name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories,City,State
McCray's West Village Tavern,3.5,148,33.8433914,-84.4911118,30080,1442006497,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Smyrna,GA
City Cellar and Loft,4.5,76,34.1648718847797,-84.7952892035387,30121,,"[Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Cartersville,GA
Johnny's Pizza & Subs,3.0,12,33.9647407531738,-84.4098205566406,30068,1442285510,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Salade', alias=u'salad')]",Marietta,GA
Athens Greek Restaurant,4.0,112,34.0412290023709,-84.3410034611164,30076,1442285514,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Roswell,GA
California Dreaming,3.5,92,34.0344882648512,-84.5723223111088,30144,1460524077,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Salade', alias=u'salad')]",Kennesaw,GA
Carrabba's Italian Grill,4.0,42,34.0011314959807,-84.583557844162,30144,1460308075,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Kennesaw,GA
5 Seasons Brewing,3.5,244,33.90883,-84.37899,30342,1442285695,"[Category(name=u'Brasseur', alias=u'breweries'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian')]",Sandy Springs,GA
Tacos Linda Vista,4.5,50,34.0375891327858,-84.3432862311602,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Brick Store Pub,4.5,934,33.7752295322651,-84.295852392792,30030,1450847102,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Decatur,GA
Ricky's Fish Camp,3.5,43,34.0168952941895,-84.3622970581055,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Nosh Table & Tap,4.0,45,34.0580942,-84.3828387,30075,1442229263,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Pub gastronomique', alias=u'gastropubs')]",Roswell,GA
Thai Basil Sushi Zen,4.0,58,34.0359497070312,-84.6769866943359,30101,1442374422,"[Category(name=u'Tha\xef', alias=u'thai')]",Acworth,GA
"Blue Grotto Sushi, Tapas and Bar",4.0,87,33.925071,-84.383453,30328,1441972143,"[Category(name=u'Bar \xe0 tapas', alias=u'tapas'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Sushi', alias=u'sushi')]",Sandy Springs,GA
Taco Bell,2.0,13,33.954793,-84.523214,30060,,"[Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Marietta,GA
Subway,4.0,4,33.9698066711426,-84.487907409668,30062,1442264258,"[Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Sandwich', alias=u'sandwiches')]",Marietta,GA
Sushi Tong,4.0,31,33.8657183,-84.4922242,30080,,"[Category(name=u'Sushi', alias=u'sushi')]",Smyrna,GA
The Magnolia Thomas Restaurant,3.5,73,34.100553,-84.515984,30188,1449914854,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Woodstock,GA
San Pancho,4.0,52,34.034217,-84.345573,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Bahama Breeze,3.5,112,34.0063676576654,-84.5726513119407,30144,1460308072,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]",Kennesaw,GA
Wing Pub,1.0,1,33.919247,-84.542534,30060,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Marietta,GA
B's Bistro,4.0,34,33.9204292,-84.3854675,30328,1442088880,"[Category(name=u'Caf\xe9', alias=u'cafes')]",Sandy Springs,GA
Rhea's 2,4.0,59,34.0604476928711,-84.3254776000977,30076,1442285514,"[Category(name=u'Burger', alias=u'burgers')]",Roswell,GA
Zest Sushi and Tapas,4.0,147,34.024666,-84.361252,30075,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Maru Sushi,4.0,136,33.8456903387238,-84.5043728531342,30080,1442003279,"[Category(name=u'Sushi', alias=u'sushi')]",Smyrna,GA
1920 Tavern,3.5,106,34.0243664,-84.3616192,30075,1442117007,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Roswell,GA
US Cafe,3.5,95,33.84513,-84.501257,30080,1460308002,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Burger', alias=u'burgers'), Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Smyrna,GA
Tokyo Bay Japanese Buffet,4.0,225,34.02628,-84.33381,30076,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Buffet', alias=u'buffets')]",Roswell,GA
Uncle Maddio's Pizza Joint - Smyrna,4.0,24,33.8426672004451,-84.5005080130005,30082,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Sans gluten', alias=u'gluten_free')]",Smyrna,GA
Pacific Spice Thai & Chinese Bistro,4.0,49,34.1311196475349,-84.4987700455627,30188,1455288918,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Tha\xef', alias=u'thai')]",Woodstock,GA
Checkers,2.5,13,33.950122833252,-84.5195693969727,30060,,"[Category(name=u'Restaurant', alias=u'restaurants')]",Marietta,GA
Five Guys Burgers and Fries,4.0,30,33.85276,-84.601637,30106,1442004024,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]",Austell,GA
Circle Sushi,4.0,180,33.9942894,-84.3497314,30350,1442285721,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Atlanta,GA
Joey D's Oak Room,3.5,250,33.92967,-84.34597,30338,1460486016,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Dunwoody,GA
Tin Can Fish House & Oyster Bar,3.5,99,33.920158,-84.381943,30328,1460080543,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Bar', alias=u'bars')]",Sandy Springs,GA
Capo's NY Pizza & Italian Restaurant,4.0,57,34.0392036437988,-84.6898345947266,30101,1442027114,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian')]",Acworth,GA
Wendy's,2.0,2,34.0261001586914,-84.5289993286133,30066,1442285510,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]",Marietta,GA
Bbq 1,2.5,3,33.9684562683105,-84.4038696289062,30068,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Marietta,GA
Mr Taco,4.0,137,34.0282059,-84.3356171,30076,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Wallace Barbecue,3.5,57,33.8053,-84.63619,30168,1451000786,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Austell,GA
Hot Skillet,3.0,2,33.938563,-84.615057,30064,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Marietta,GA
Asian Cafe,4.0,44,33.9579874,-84.3027243,30338,1455484074,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Dunwoody,GA
El Taco Azteca Bar And Grill,4.0,38,34.0191116333008,-84.6139678955078,30144,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Kennesaw,GA
Ippolito's Italian Restaurant,4.0,105,33.936286,-84.3786232,30328,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Pizza', alias=u'pizza')]",Sandy Springs,GA
Taziki's Mediterranean Cafe,3.5,74,33.9087142944336,-84.3637084960938,30342,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Sandy Springs,GA
Rafferty's Restaurant & Bar,3.5,45,34.0119466863356,-84.5729706016928,30144,1442285561,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pubs', alias=u'pubs')]",Kennesaw,GA
Hardee's,3.0,12,33.9392013549805,-84.5072174072266,30067,1442374385,"[Category(name=u'Fast Food', alias=u'hotdogs')]",Marietta,GA
Sushi Nami Too,3.5,116,33.907341,-84.3645554,30342,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Sandy Springs,GA
Beef Grill,4.5,19,33.9888,-84.351,30062,,"[Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]",Sandy Springs,GA
Royal Oak Pub,4.0,59,33.9321147691052,-84.3486546725035,30338,1442285676,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Fish & Chips', alias=u'fishnchips'), Category(name=u'Restaurant Britannique', alias=u'british')]",Sandy Springs,GA
Taqueria Cuernavaca,4.0,16,33.891334310174,-84.3812944740057,30342,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Sandy Springs,GA
Chef Rob's Caribbean Cafe & Upscale Lounge,3.0,223,33.9165933,-84.3809458,30328,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean'), Category(name=u'Bar \xe0 narguil\xe9, bar \xe0 chicha', alias=u'hookah_bars'), Category(name=u'Bar Lounge', alias=u'lounges')]",Sandy Springs,GA
Dantanna's Tavern,3.0,78,33.9365577,-84.3785553,30328,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Sandy Springs,GA
Enzo Hibachi Grill & Sushi,4.0,51,33.98687,-84.35136,30350,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Sandy Springs,GA
Ray's Rio Bravo,2.5,118,33.9031487,-84.4351273,30339,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Sandy Springs,GA
Ship & Anchor Pub,3.5,54,33.9183311,-84.378891,30328,,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Britannique', alias=u'british')]",Sandy Springs,GA
Uncle Julio's,3.0,233,33.9210736195,-84.3509253892,30328,,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Sandy Springs,GA
Mirage Persian Cuisine,3.5,115,33.9363598823547,-84.3787014484406,30328,1442285667,"[Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern'), Category(name=u'Restaurant Perse/Iranien', alias=u'persian'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Sandy Springs,GA
Boston Market,4.0,24,33.9163589,-84.3788528,30328,1442285667,"[Category(name=u'Cuisine traditionnelle', alias=u'comfortfood'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Traiteur', alias=u'catering')]",Sandy Springs,GA
Slopes Bbq,3.0,60,33.9261054992676,-84.3813934326172,30328,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Sandy Springs,GA
"Galla's Pizza, Wings & Subs",3.0,77,33.9343037427351,-84.3482812255793,30338,1460079018,"[Category(name=u'Pizza', alias=u'pizza')]",Sandy Springs,GA
Porto Brasil,3.5,50,33.9726601,-84.357399,30350,,"[Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]",Sandy Springs,GA
Rising Roll,3.5,18,33.92025,-84.34947,30328,,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Salade', alias=u'salad')]",Sandy Springs,GA
Lemonade Stand,5.0,2,33.9527616340152,-84.3755943121665,30328,,"[Category(name=u'Stand de nourriture', alias=u'foodstands')]",Sandy Springs,GA
Krazy Buffalo's,3.5,8,33.8858040048884,-84.3700625306885,30342,1459412106,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 jus de fruits & smoothies', alias=u'juicebars')]",Sandy Springs,GA
Qdoba Mexican Grill,3.0,19,33.9057093686457,-84.363721133621,30342,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Sandy Springs,GA
Minas Emporium,3.5,5,33.991025,-84.352855,30350,,"[Category(name=u'Supermarch\xe9', alias=u'grocery'), Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian'), Category(name=u'Buffet', alias=u'buffets')]",Sandy Springs,GA
Bojangles' Famous Chicken 'n Biscuits,3.0,17,33.987133,-84.35144,30350,,"[Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Sandwich', alias=u'sandwiches')]",Sandy Springs,GA
Tortugas Cuban Grill,4.5,30,33.9544854440618,-84.2435677349567,30092,,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]",Peachtree Corners,GA
M572,4.0,21,33.8527641296387,-84.2147216796875,30084,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Tucker,GA
Johnny's New York Style Pizza,3.0,43,33.972661,-84.357396,30350,1460396904,"[Category(name=u'Pizza', alias=u'pizza')]",Sandy Springs,GA
The Market,4.5,84,33.9411734961952,-84.2125377030411,30071,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Cuisine traditionnelle', alias=u'comfortfood'), Category(name=u'Sans gluten', alias=u'gluten_free')]",Norcross,GA
Sally's Gluten Free Bakery,4.5,30,33.917331,-84.379939,30328,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Sans gluten', alias=u'gluten_free'), Category(name=u'Dessert', alias=u'desserts')]",Sandy Springs,GA
Mamak,4.5,179,33.8934542170406,-84.2847600951791,30340,,"[Category(name=u'Restaurant Malaysien', alias=u'malaysian'), Category(name=u'Restaurant Chinois', alias=u'chinese')]",Doraville,GA
Asian Kitchen,4.5,82,34.0049208558202,-84.2938169047719,30076,,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Roswell,GA
Siamese Basil Thai Restaurant,4.5,160,33.8990715609461,-84.2067783214264,30093,,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Norcross,GA
Kitchen of Atlanta,4.5,72,34.0509071350098,-84.1764373779297,30097,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Johns Creek,GA
La Mei Zi,4.5,85,33.8927899012153,-84.2862031236291,30340,1448725724,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Restaurant ta\xefwanais', alias=u'taiwanese')]",Doraville,GA
Shoya Izakaya,4.0,478,33.9078676264943,-84.2867246367364,30360,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Doraville,GA
House of Hummus Mediterranean Cafe,4.5,157,34.0496761,-84.2819902,30022,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant Libanais', alias=u'lebanese')]",Alpharetta,GA
Chase's Grille And Wingery,4.5,70,33.9432441777829,-84.2104543043095,30071,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Norcross,GA
MiMo's Bistro Italiano,4.5,2,33.912426,-84.359955,30328,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Traiteur', alias=u'catering')]",Sandy Springs,GA
1910 Public House,4.0,169,33.8864328,-84.1352601,30047,1460193428,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pub gastronomique', alias=u'gastropubs')]",Lilburn,GA
D'Cuban Cafe,4.5,73,33.93092,-84.22527,30071,1460111615,"[Category(name=u'Restaurant Cubain', alias=u'cuban'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]",Norcross,GA
Kool Runnings Jamaican Restaurant,4.5,109,33.97084,-84.219421,30092,1450514419,"[Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Norcross,GA
Brockett Pub House & Grill,4.5,93,33.819066044529,-84.2317499220371,30021,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Pubs', alias=u'pubs')]",Clarkston,GA
South Main Kitchen,4.0,139,34.0752949,-84.294886,30009,1442228183,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Alpharetta,GA
Bite Bistro  Bar,4.0,196,34.062068939209,-84.2255630493164,30005,1460090628,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar', alias=u'bars')]",Alpharetta,GA
Flying Roll,4.5,164,34.0142364501953,-84.1647872924805,30096,,"[Category(name=u'Sushi', alias=u'sushi')]",Duluth,GA
Fat Crab,4.0,129,34.0029548877308,-84.1719437759937,30096,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Duluth,GA
The Bowl,4.0,55,34.0614356994629,-84.2429656982422,30005,1460231962,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Alpharetta,GA
The Bleu House Cafe,4.5,54,33.9406445272086,-84.2129661781617,30071,,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Norcross,GA
Mojito's Cuban-American Bistro,4.0,279,33.9417839050293,-84.2129669189453,30071,,"[Category(name=u'Restaurant Cubain', alias=u'cuban'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Norcross,GA
Anabelle's Table,4.0,33,34.0884369343003,-84.2654894608521,30004,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Alpharetta,GA
Our Way Cafe,4.5,80,33.7751577794552,-84.2740108072758,30030,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Decatur,GA
The Crossing Steak House,4.0,118,33.9421620832636,-84.2133820525735,30071,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Bar', alias=u'bars')]",Norcross,GA
Leon's Full Service,4.0,675,33.775501989278,-84.2951466792275,30030,1442029498,"[Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Decatur,GA
Tava Indian Bistro,4.5,75,33.7963780760765,-84.2823947221041,30033,,"[Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant Halal', alias=u'halal')]",Decatur,GA
K BBQ Taco,4.5,81,33.7758067,-84.2963559,30030,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Decatur,GA
Breakers Korean BBQ & Grill,4.5,381,33.9573287963867,-84.1288681030273,30096,1448250956,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Duluth,GA
The Farmhouse,4.5,20,34.06528,-84.21079,30005,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Cr\xeaperie', alias=u'creperies')]",Johns Creek,GA
The Iberian Pig,4.5,829,33.7743797,-84.2959976,30030,1442017525,"[Category(name=u'Restaurant Espagnol', alias=u'spanish'), Category(name=u'Assiettes et planches', alias=u'tapasmallplates')]",Decatur,GA
